id,name,performer,price,time_start,time_end,venue,address,city,postcode,latitude,longitude,tags
137370,China Through The Lens,,Free,"Mar 23, 2011 10:00 AM","Mar 23, 2011 5:00 PM",Burrell Collection,2060 Pollokshaws Road,Glasgow,G43 1AT,55.823643,-4.304206,Art
137513,In Case It Rains In Heaven: Kurt Tong,,Free,"Mar 23, 2011 10:00 AM","Mar 23, 2011 5:00 PM",Street Level Photoworks,48 King Street,Glasgow,G1 5QP,55.856804,-4.246934,Art
138393,Jeff Koons,,Free,"Mar 23, 2011 10:00 AM","Mar 23, 2011 5:00 PM",Scottish National Gallery of Modern Art,75 Belford Road,Edinburgh,EH4 3DR,55.951084,-3.225292,"Art, pop art, Culture"
138551,Blueprint for a Bogey,,Free,"Mar 23, 2011 10:00 AM","Mar 23, 2011 5:00 PM",Gallery of Modern Art,Royal Exchange Square,Glasgow,G1 3AH,55.859848,-4.252527,Art
139405,Scratching the Surface,,Free,"Mar 23, 2011 10:00 AM","Mar 23, 2011 6:00 PM",St Margaret's House Art's Complex,151 London Road,Edinburgh,EH8 7TG,55.9557,-3.1524,"Art, Drawings, prints"
139433,RSA: New Contemporaries 2011,,£2 (£1),"Mar 23, 2011 10:00 AM","Mar 23, 2011 5:00 PM",Royal Scottish Academy (RSA),The Mound,Edinburgh,EH2 2EL,55.95187,-3.196429,"Art, architecture, graduates, degree shows, New Contemporaries"
139651,Alina Kisina: City Of Home,,Free,"Mar 23, 2011 10:00 AM","Mar 23, 2011 5:00 PM",Street Level Photoworks,48 King Street,Glasgow,G1 5QP,55.856804,-4.246934,"Art, Photography, Kiev, Ukraine, hometown"
139894,"Textile, Silver, Wood",,Free,"Mar 23, 2011 10:00 AM","Mar 23, 2011 4:00 PM",Danish Cultural Institute,3 Doune Terrace,Edinburgh,EH3 6DY,55.956123,-3.208221,"Art, textile, silver, wood"
140315,FEI Conference: The One Constant in Fashion is Change,,£25 (Free for industry),"Mar 23, 2011 10:00 AM","Mar 23, 2011 5:00 PM",Out of the Blue Drill Hall,36-38 Dalmeny Street,Edinburgh,EH6 8RG,55.964642,-3.173898,"Events, Fashion, conference"
141078,Smith/Stuart,,Free,"Mar 23, 2011 10:00 AM","Mar 23, 2011 6:00 PM",The Changing Room,Tolbooth,Stirling,FK8 1DE,56.1470671,-4.4174296,"Art, video, Installation"
142079,Let The Games Begin,,Free,"Mar 23, 2011 10:00 AM","Mar 23, 2011 5:00 PM",Trongate 103,,Glasgow,G1 5HD,55.85722,-4.24648,Art
135481,DÈj‡ vu: Manfred Pernice,,Free,"Mar 23, 2011 10:30 AM","Mar 23, 2011 5:30 PM",DCA,152 Nethergate,Dundee,DD1 4DY,56.45731,-2.97474,"Art, sculpture, architecture"
136993,In the Heart of the Moroccan Medinas,,Free,"Mar 23, 2011 10:30 AM","Mar 23, 2011 6:00 PM",Make It Glasgow,3 Osborne Street,Glasgow,G1 5RB,55.855301,-4.24563,Art
138028,Jack Frame,,Free,"Mar 23, 2011 10:30 AM","Mar 23, 2011 5:30 PM",scotlandart.com,6 Burnfield Road ,Glasgow,G46 7QB,55.806541,-4.29499,Art
138332,Anni Albers: Design Pioneer,,Free,"Mar 23, 2011 10:30 AM","Mar 23, 2011 5:30 PM",Dovecot Studios,10 Infirmary Street,Edinburgh,EH1 1LT,55.94812,-3.18586,"Art, textiles, Design, applied art"
131299,Dead Calm: Jean-Marc Bustamante,,Free,"Mar 23, 2011 11:00 AM","Mar 23, 2011 6:00 PM",Fruitmarket Gallery,45 Market Street,Edinburgh,EH1 1DF,55.951305,-3.190002,"Art, sculpture, painting, architecture, Installation"
135842,White Knight,,Free,"Mar 23, 2011 11:00 AM","Mar 23, 2011 5:00 PM",Collective Gallery,22-28 Cockburn Street,Edinburgh,EH1 1NY,55.950516,-3.18993,"Art, architecture"
137986,From Image to Reality and Reality to Image,,Free,"Mar 23, 2011 11:00 AM","Mar 23, 2011 11:00 PM",Cafe Cossachok,10 King Street,Glasgow,G1 5QP,55.85651,-4.24664,Art
140960,Rearrange Your Face,,Free,"Mar 23, 2011 11:00 AM","Mar 23, 2011 5:00 PM",Sorcha Dallas,5 St Margaret's Place,Glasgow,G1 5JY,55.85471,-4.246462,Art
141969,Shelley Nadashi: Text Me Faster Dance Company,,Free,"Mar 23, 2011 11:00 AM","Mar 23, 2011 5:00 PM",Transmission Gallery,28 King Street,Glasgow,G1 5QP,55.856239,-4.246438,Art
135881,More Nudes In Colour,,Free,"Mar 23, 2011 12:00 PM","Mar 23, 2011 5:00 PM",Tramway,25 Albert Drive,Glasgow,G41 2PE,55.84145,-4.26734,"Art, Keith Farquhar, sculpture"
137546,Maximillion Zentz Zlomovitz,,Free,"Mar 23, 2011 12:00 PM","Mar 23, 2011 6:00 PM",Mary Mary,Suite 2/1 6 Dixon Street,Glasgow,G1 4AX,55.856285,-4.255613,"Art, experimental"
140894,Material Rites,,Free,"Mar 23, 2011 12:00 PM","Mar 23, 2011 8:00 PM",Inspace,Crichton Street,Edinburgh,EH8 9AB,55.94418,-3.18095,"Art, mixed media, Found, diverse"
140931,Black Lodge,,Free,"Mar 23, 2011 12:00 PM","Mar 23, 2011 6:00 PM",Recoat Gallery,323 North Woodside Road,Glasgow,G20 6ND,55.875546,-4.275674,Art
141746,Christian Newby: Stillmatic,,Free,"Mar 23, 2011 12:00 PM","Mar 23, 2011 6:00 PM",SWG3,Studio Warehouse 100 Eastvale Place,Glasgow,G3 8QG,55.863792,-4.298369,Art
138905,UWS Showcase,,£7 (£5),"Mar 23, 2011 1:00 PM","Mar 23, 2011 4:00 PM",The Arches,253 Argyle St,Glasgow,G2 8DL,55.858,-4.25849,"Theatre, student"
139492,Marilyn,,From £12.50,"Mar 23, 2011 2:30 PM","Mar 23, 2011 5:00 PM",Royal Lyceum Theatre,Grindlay Street,Edinburgh,EH3 9AX,55.947033,-3.204206,"Theatre, Marilyn Monroe, Simone Signoret"
138936,Hillhead Bookclub Bingo,,Free,"Mar 23, 2011 4:00 PM","Mar 23, 2011 6:00 PM",Hillhead Bookclub,17 Vinicombe Street,Glasgow,G12 8BQ,55.876968,-4.28979,"Events, quiz, Cash Prize, free entry"
138904,UWS Showcase,,£7 (£5),"Mar 23, 2011 7:00 PM","Mar 23, 2011 10:00 PM",The Arches,253 Argyle St,Glasgow,G2 8DL,55.858,-4.25849,"Theatre, student"
139213,John Grant,Sea Of Bees,£15,"Mar 23, 2011 7:00 PM","Mar 23, 2011 10:00 PM",The Liquid Room,9c Victoria Street,Edinburgh,EH1 2HE,55.948574,-3.193573,Music
139843,Steve Heron,,£tbc,"Mar 23, 2011 7:00 PM","Mar 23, 2011 10:30 PM",Sneaky Pete's,73 Cowgate,Edinburgh,EH1 1JW,55.947979,-3.1925,Music
139953,Patrick Wolf,,£12.50,"Mar 23, 2011 7:00 PM","Mar 23, 2011 10:00 PM",Oran Mor,731-735 Great Western Road,Glasgow,G12 8QX,55.877419,-4.289182,Music
139098,A Midsummer Night's Dream,,From £10,"Mar 23, 2011 7:30 PM","Mar 23, 2011 10:00 PM",Citizens Theatre,119 Gorbals Street,Glasgow,G5 9DS,55.850971,-4.252873,"Edinburgh Festival 2009, fringe, Theatre"
139103,Somersaults,,£12.50,"Mar 23, 2011 7:30 PM","Mar 23, 2011 10:00 PM",Citizens Theatre,119 Gorbals Street,Glasgow,G5 9DS,55.850971,-4.252873,Theatre
139291,"Eat Dr. Ape, Shella Who?, Mark Heavenor, Penny Black, Rory Butler",,£7 (£5),"Mar 23, 2011 7:30 PM","Mar 23, 2011 10:30 PM",Queen's Hall,87-89 Clerk Street,Edinburgh,EH8 9JG,55.941471,-3.181747,"Music, Showcase"
139582,The Mikado,,From £12,"Mar 23, 2011 7:30 PM","Mar 23, 2011 10:00 PM",King's Theatre,"3, Leven Street",Edinburgh,EH3 9LQ,55.942089,-3.20326,"Theatre, opera"
140059,Secret CDs,"The Invisible Helpers, Augustalia, Karen Edward, Confushian",£3,"Mar 23, 2011 7:30 PM","Mar 24, 2011 1:00 AM",Voodoo Rooms,19a West Register Street,Edinburgh,EH2 2AA,55.953743,-3.190593,Music
140124,"David Rovics, Gary Og, Ken O'Keefe",,£7,"Mar 23, 2011 7:30 PM","Mar 23, 2011 11:00 PM",Nice 'n' Sleazy,421 Sauchiehall Street,Glasgow,G2 3LG,55.865974,-4.269345,Music
140379,An Audience with Tam Cowan,MGICF,£16.50 (£15),"Mar 23, 2011 7:30 PM","Mar 23, 2011 9:30 PM",The King's Theatre,297 Bath Street,Glasgow,G2 4JN,55.86515,-4.268766,"Comedy, MGICF, Magners Glasgow International Comedy Festival"
140476,The Return of Boothby Graffoe,MGICF,£8 (£7),"Mar 23, 2011 7:30 PM","Mar 23, 2011 9:30 PM",The Stand,333 Woodlands Road,Glasgow,G3 6NG,55.872601,-4.279067,"Comedy, MGICF, Magners Glasgow International Comedy Festival"
139057,Age Of Arousal,,£15 (£11),"Mar 23, 2011 7:45 PM","Mar 23, 2011 10:00 PM",Tron Theatre," 63 Trongate, ",Glasgow, G1 5HB,55.856899,-4.24526,"Theatre, stellar quines, female, erotic"
139481,Marilyn,,From £12.50,"Mar 23, 2011 7:45 PM","Mar 23, 2011 10:00 PM",Royal Lyceum Theatre,Grindlay Street,Edinburgh,EH3 9AX,55.947033,-3.204206,"Theatre, Marilyn Monroe, Simone Signoret"
139062,Gagarin Way,,£9 (£7),"Mar 23, 2011 8:00 PM","Mar 23, 2011 10:00 PM",Tron Theatre," 63 Trongate, ",Glasgow, G1 5HB,55.856899,-4.24526,"Edinburgh Festival 2009, fringe, Theatre"
139682,Holy Grail,Revoker,£7,"Mar 23, 2011 8:00 PM","Mar 23, 2011 11:00 PM",King Tut's,272a St Vincent Street,Glasgow,G2 5RL,55.862698,-4.265206,Music
139825,Live Jazz,,£2,"Mar 23, 2011 8:00 PM","Mar 23, 2011 10:00 PM",Tchai-Ovna,42 Otago Lane,Glasgow,G12 8PB,55.872784,-4.282099,"Events, Jazz, residents"
140018,"Program Initiative, A Ninja Slob Drew Me",Squid-X,£5,"Mar 23, 2011 8:00 PM","Mar 23, 2011 11:00 PM",Bannerman's,212 Cowgate,Edinburgh,EH1 1NQ,55.94875,-3.18749,"Music, rock, electro"
140050,Twilight Hotel,,£10,"Mar 23, 2011 8:00 PM","Mar 24, 2011 12:00 AM",The Ferry,42 Clyde Place,Glasgow,G5 8AA,,,Music
140104,Doghouse Music Quiz,,Free,"Mar 23, 2011 8:00 PM","Mar 23, 2011 11:45 PM",Doghouse,15 Ward Road,Dundee,DD1 1ND,56.461658,-2.97565,Events
140276,Jesca Hoop,,£8,"Mar 23, 2011 8:00 PM","Mar 23, 2011 11:00 PM",Captain's Rest,185 Great Western Road,Glasgow,G4 9EB,55.872478,-4.27228,Music
139792,Dan Antopolski: Turn of the Century,,£10 (£8),"Mar 23, 2011 8:30 PM","Mar 23, 2011 10:30 PM",The Stand,5 York Place,Edinburgh,EH1 3EB,55.955853,-3.191603,Comedy
140528,Jessica Ransom,MGICF,£7 (£6),"Mar 23, 2011 8:30 PM","Mar 23, 2011 10:30 PM",Brel,39-43 Ashton Lane,Glasgow,G12 8SG,55.88234,-4.300632,"Comedy, MGICF, Magners Glasgow International Comedy Festival"
140613,The Gentlemans Closet Comedy Podcast,MGICF,£3 (32),"Mar 23, 2011 8:30 PM","Mar 23, 2011 10:30 PM",Classic Grand,18 Jamaica Street,Glasgow,G1 4QD,55.857922,-4.25778,"Comedy, MGICF, Magners Glasgow International Comedy Festival"
140736,The Collective,MGICF,£5 (£3),"Mar 23, 2011 8:30 PM","Mar 23, 2011 10:30 PM",Halt Bar,160 Woodlands Road,Glasgow,G3 6LF,55.869804,-4.274728,"Comedy, MGICF, Magners Glasgow International Comedy Festival"
140755,Pop-Up Comedy Preview Show,MGICF,Free,"Mar 23, 2011 8:30 PM","Mar 23, 2011 10:30 PM",The Victoria Bar,159 Bridgegate,Glasgow,G1 5HZ,55.854946,-4.249767,"Comedy, MGICF, Magners Glasgow International Comedy Festival"
138823,Muso,"John Rush, Keiran Robinson, Suspire",£4 (£3),"Mar 23, 2011 9:00 PM","Mar 24, 2011 3:00 AM",Buff Club,142 Bath Lane,Glasgow,G2 4RH,55.864002,-4.261795,Music
138854,Vinyl Night,,Free,"Mar 23, 2011 9:00 PM","Mar 24, 2011 12:00 PM",Butterfly & Pig,153 Bath St,Glasgow,G2 4SQ,,,"pre-club, vinyl, Funk, Hip-hop, free entry"
138982,"Flags Raised, Moonshne Docks, Departures, Pianosa",,Free,"Mar 23, 2011 9:00 PM","Mar 23, 2011 11:30 PM",Bloc+,117 Bath Street,Glasgow,G2 2SZ,55.864017,-4.260037,"Music, Scottish, punk, free entry"
140849,Hush,,Free,"Mar 23, 2011 9:00 PM","Mar 24, 2011 1:00 AM",Electric Circus,36-39 Market Street,Edinburgh,EH1 1DF,55.95145,-3.18783,Clubs
140477,Andrew Lawrence: The Too Ugly For Television Tour,MGICF,£8 (£7),"Mar 23, 2011 9:30 PM","Mar 23, 2011 11:30 PM",The Stand,333 Woodlands Road,Glasgow,G3 6NG,55.872601,-4.279067,"Comedy, MGICF, Magners Glasgow International Comedy Festival"
138745,Bangers & Mash,,£1 (£3 after 11),"Mar 23, 2011 10:00 PM","Mar 24, 2011 3:00 AM",The Hive,15-17 Niddry Street,Edinburgh,EH1 1LG,55.949123,-3.1868,Clubs
140785,Live-O!,,Free,"Mar 23, 2011 10:00 PM","Mar 24, 2011 3:00 AM",The Store,37 Guthrie Street,Edinburgh,EH1 1JG,55.948357,-3.188298,Clubs
138914,Octopussy,,£7 (£5),"Mar 23, 2011 10:30 PM","Mar 24, 2011 3:00 AM",The Arches,253 Argyle St,Glasgow,G2 8DL,55.858,-4.25849,Clubs
139199,Indigo,,£3 (£1),"Mar 23, 2011 10:30 PM","Mar 24, 2011 3:00 AM",The Liquid Room,9c Victoria Street,Edinburgh,EH1 2HE,55.948574,-3.193573,Clubs
138941,Wednesdays,,Free,"Mar 23, 2011 11:00 PM","Mar 24, 2011 3:00 AM",Flat 0/1,162 Bath Street,Glasgow,,,,"Clubs, Synth, Funk, 80s, free entry"
139179,Gaga Wednesdays,,£5 (£3),"Mar 23, 2011 11:00 PM","Mar 24, 2011 3:00 AM",The Garage,490 Sauchiehall Street,Glasgow,G2 3LW,55.866367,-4.269032,Clubs
139180,Stoked,,£5 (£3),"Mar 23, 2011 11:00 PM","Mar 24, 2011 3:00 AM",The Garage,490 Sauchiehall Street,Glasgow,G2 3LW,55.866367,-4.269032,Clubs
139256,JungleDub,,Free,"Mar 23, 2011 11:00 PM","Mar 24, 2011 3:00 AM",Bongo Club,37 Holyrood Road,Edinburgh,EH8 8AQ,55.950005,-3.179537,"Clubs, Club"
139862,Axis,,Free,"Mar 23, 2011 11:00 PM","Mar 24, 2011 3:00 AM",Sneaky Pete's,73 Cowgate,Edinburgh,EH1 1JW,55.947979,-3.1925,Clubs
139983,Slap Bang,,Free,"Mar 23, 2011 11:00 PM","Mar 24, 2011 3:00 AM",Cabaret Voltaire,36-38 Blair Street,Edinburgh,EH1 1QR,55.949142,-3.187778,Clubs
140224,The Ka-Tet,,£2 (£1),"Mar 23, 2011 11:00 PM","Mar 24, 2011 3:00 AM",The Jazz Bar,1 Chambers Street,Edinburgh,EH1 1HR,55.94838,-3.186905,Music
134315,Roddy Martine: Scenes From A Life,,Free,"Mar 24, 2011 8:00 AM","Mar 24, 2011 9:00 PM",Henderson's Restaurant and Arts Venue,94 Hanover Street,Edinburgh,EH2 1DR,55.954521,-3.198273,Art
131250,Christine Borland: Cast From Nature,,Free,"Mar 24, 2011 9:00 AM","Mar 24, 2011 5:00 PM",Glasgow Sculpture Studio,145 Kelvinhaugh Street,Glasgow,G3 8PX,55.854946,-4.249767,"Art, sculpture, John Godsir"
136709,Rebel(le),,Free,"Mar 24, 2011 9:30 AM","Mar 24, 2011 6:30 PM",Institut Francais d'Ecosse, 13 Randolph Crescent,Edinburgh,EH3 7TT,,,Art
139374,Paul Noble: Tent,,Free,"Mar 24, 2011 9:30 AM","Mar 24, 2011 5:00 PM",Cooper Gallery,Crawford Building DJCAD 13 Perth Road,Dundee,DD1 4HT,56.457184,-2.982883,"Art, Nobson Newton"
131555,"Rosemarie Trockel: Drawings, Collages and Book Drafts",,Free,"Mar 24, 2011 10:00 AM","Mar 24, 2011 5:00 PM",Talbot Rice Gallery,University of Edinburgh South Bridge,Edinburgh,EH8 9YL,55.947735,-3.187366,Art
131074,Hertie Querty,,Free,"Mar 24, 2011 10:00 AM","Mar 24, 2011 8:00 PM",Gallery of Modern Art,Royal Exchange Square,Glasgow,G1 3AH,55.859848,-4.252527,"Art, contemporary art, Photography, video, Installation"
135626,French Drawings,,Free,"Mar 24, 2011 10:00 AM","Mar 24, 2011 7:00 PM",National Gallery of Scotland,The Mound,Edinburgh,EH2 2EL,55.95187,-3.196429,Art
135705,Artist Rooms: August Sander,,Free,"Mar 24, 2011 10:00 AM","Mar 24, 2011 5:00 PM",Dean Gallery,73 Belford Road,Edinburgh,EH4 3DS,55.95187,-3.224196,"Art, 20th Century images, Photography, German"
135908,Tony Swain,,Free,"Mar 24, 2011 10:00 AM","Mar 24, 2011 5:00 PM",The Modern Institute,14-20 Osborne Street,Glasgow,G1 5QN,55.855991,-4.24526,Art
136635,"Claude Cahun, Sue Tompkins",,Free,"Mar 24, 2011 10:00 AM","Mar 24, 2011 5:30 PM",Inverleith House,Inverleith Row,Edinburgh,EH3 5LR,55.96508,-3.21015,"Art, Photography"
136921,Craig Murray-Orr,,Free,"Mar 24, 2011 10:00 AM","Mar 24, 2011 6:00 PM",Ingleby Gallery,15 Calton Road,Edinburgh,EH8 8DL,55.953159,-3.18647,"Art, painting, Landscape, sculpture"
137371,China Through The Lens,,Free,"Mar 24, 2011 10:00 AM","Mar 24, 2011 5:00 PM",Burrell Collection,2060 Pollokshaws Road,Glasgow,G43 1AT,55.823643,-4.304206,Art
137514,In Case It Rains In Heaven: Kurt Tong,,Free,"Mar 24, 2011 10:00 AM","Mar 24, 2011 5:00 PM",Street Level Photoworks,48 King Street,Glasgow,G1 5QP,55.856804,-4.246934,Art
138394,Jeff Koons,,Free,"Mar 24, 2011 10:00 AM","Mar 24, 2011 7:00 PM",Scottish National Gallery of Modern Art,75 Belford Road,Edinburgh,EH4 3DR,55.951084,-3.225292,"Art, pop art, Culture"
138552,Blueprint for a Bogey,,Free,"Mar 24, 2011 10:00 AM","Mar 24, 2011 8:00 PM",Gallery of Modern Art,Royal Exchange Square,Glasgow,G1 3AH,55.859848,-4.252527,Art
139406,Scratching the Surface,,Free,"Mar 24, 2011 10:00 AM","Mar 24, 2011 6:00 PM",St Margaret's House Art's Complex,151 London Road,Edinburgh,EH8 7TG,55.9557,-3.1524,"Art, Drawings, prints"
139434,RSA: New Contemporaries 2011,,£2 (£1),"Mar 24, 2011 10:00 AM","Mar 24, 2011 5:00 PM",Royal Scottish Academy (RSA),The Mound,Edinburgh,EH2 2EL,55.95187,-3.196429,"Art, architecture, graduates, degree shows, New Contemporaries"
139652,Alina Kisina: City Of Home,,Free,"Mar 24, 2011 10:00 AM","Mar 24, 2011 5:00 PM",Street Level Photoworks,48 King Street,Glasgow,G1 5QP,55.856804,-4.246934,"Art, Photography, Kiev, Ukraine, hometown"
139895,"Textile, Silver, Wood",,Free,"Mar 24, 2011 10:00 AM","Mar 24, 2011 4:00 PM",Danish Cultural Institute,3 Doune Terrace,Edinburgh,EH3 6DY,55.956123,-3.208221,"Art, textile, silver, wood"
141079,Smith/Stuart,,Free,"Mar 24, 2011 10:00 AM","Mar 24, 2011 6:00 PM",The Changing Room,Tolbooth,Stirling,FK8 1DE,56.1470671,-4.4174296,"Art, video, Installation"
142080,Let The Games Begin,,Free,"Mar 24, 2011 10:00 AM","Mar 24, 2011 5:00 PM",Trongate 103,,Glasgow,G1 5HD,55.85722,-4.24648,Art
135482,DÈj‡ vu: Manfred Pernice,,Free,"Mar 24, 2011 10:30 AM","Mar 24, 2011 8:30 PM",DCA,152 Nethergate,Dundee,DD1 4DY,56.45731,-2.97474,"Art, sculpture, architecture"
136994,In the Heart of the Moroccan Medinas,,Free,"Mar 24, 2011 10:30 AM","Mar 24, 2011 6:00 PM",Make It Glasgow,3 Osborne Street,Glasgow,G1 5RB,55.855301,-4.24563,Art
138029,Jack Frame,,Free,"Mar 24, 2011 10:30 AM","Mar 24, 2011 5:30 PM",scotlandart.com,6 Burnfield Road ,Glasgow,G46 7QB,55.806541,-4.29499,Art
138333,Anni Albers: Design Pioneer,,Free,"Mar 24, 2011 10:30 AM","Mar 24, 2011 5:30 PM",Dovecot Studios,10 Infirmary Street,Edinburgh,EH1 1LT,55.94812,-3.18586,"Art, textiles, Design, applied art"
131300,Dead Calm: Jean-Marc Bustamante,,Free,"Mar 24, 2011 11:00 AM","Mar 24, 2011 6:00 PM",Fruitmarket Gallery,45 Market Street,Edinburgh,EH1 1DF,55.951305,-3.190002,"Art, sculpture, painting, architecture, Installation"
135843,White Knight,,Free,"Mar 24, 2011 11:00 AM","Mar 24, 2011 5:00 PM",Collective Gallery,22-28 Cockburn Street,Edinburgh,EH1 1NY,55.950516,-3.18993,"Art, architecture"
137987,From Image to Reality and Reality to Image,,Free,"Mar 24, 2011 11:00 AM","Mar 24, 2011 11:00 PM",Cafe Cossachok,10 King Street,Glasgow,G1 5QP,55.85651,-4.24664,Art
140961,Rearrange Your Face,,Free,"Mar 24, 2011 11:00 AM","Mar 24, 2011 5:00 PM",Sorcha Dallas,5 St Margaret's Place,Glasgow,G1 5JY,55.85471,-4.246462,Art
141970,Shelley Nadashi: Text Me Faster Dance Company,,Free,"Mar 24, 2011 11:00 AM","Mar 24, 2011 5:00 PM",Transmission Gallery,28 King Street,Glasgow,G1 5QP,55.856239,-4.246438,Art
135882,More Nudes In Colour,,Free,"Mar 24, 2011 12:00 PM","Mar 24, 2011 5:00 PM",Tramway,25 Albert Drive,Glasgow,G41 2PE,55.84145,-4.26734,"Art, Keith Farquhar, sculpture"
137547,Maximillion Zentz Zlomovitz,,Free,"Mar 24, 2011 12:00 PM","Mar 24, 2011 6:00 PM",Mary Mary,Suite 2/1 6 Dixon Street,Glasgow,G1 4AX,55.856285,-4.255613,"Art, experimental"
140895,Material Rites,,Free,"Mar 24, 2011 12:00 PM","Mar 24, 2011 8:00 PM",Inspace,Crichton Street,Edinburgh,EH8 9AB,55.94418,-3.18095,"Art, mixed media, Found, diverse"
140932,Black Lodge,,Free,"Mar 24, 2011 12:00 PM","Mar 24, 2011 6:00 PM",Recoat Gallery,323 North Woodside Road,Glasgow,G20 6ND,55.875546,-4.275674,Art
141747,Christian Newby: Stillmatic,,Free,"Mar 24, 2011 12:00 PM","Mar 24, 2011 6:00 PM",SWG3,Studio Warehouse 100 Eastvale Place,Glasgow,G3 8QG,55.863792,-4.298369,Art
140758,Scottish Comedy: The Best Kept Secret in the World?,MGICF,£tbc,"Mar 24, 2011 1:30 PM","Mar 24, 2011 3:30 PM",Glasgow Film Theatre,12 Rose Street,Glasgow,G3 6RB,55.865486,-4.261292,"Talks, MGICF, Magners Glasgow International Comedy Festival"
143278,Soapbox,,Free,"Mar 24, 2011 6:00 PM","Mar 24, 2011 7:00 PM",Collective Gallery,22-28 Cockburn Street,Edinburgh,EH1 1NY,55.950516,-3.18993,Art
139541,Bassett,,£14 (£10),"Mar 24, 2011 7:00 PM","Mar 24, 2011 9:00 PM",Traverse,Cambridge Street,Edinburgh,EH1 2ED,55.947529,-3.204299,Theatre
139716,Fenech Soler,*POSTPONED*,£8,"Mar 24, 2011 7:00 PM","Mar 24, 2011 10:00 PM",O2 ABC,330 Sauchiehall Street,Glasgow,G2 3JA,55.865799,-4.263708,Music
139073,Albert Herring,,£18.50 (£14.50),"Mar 24, 2011 7:15 PM","Mar 24, 2011 9:15 PM",RSAMD,100 Renfrew Street,Glasgow,G2 3DB,55.866188,-4.257689,Theatre
139042,Spalding Gray: Stories Left To Tell,,£10 (£6),"Mar 24, 2011 7:30 PM","Mar 24, 2011 9:30 PM",Tramway,25 Albert Drive,Glasgow,G41 2PE,55.84145,-4.26734,Theatre
139099,A Midsummer Night's Dream,,From £10,"Mar 24, 2011 7:30 PM","Mar 24, 2011 10:00 PM",Citizens Theatre,119 Gorbals Street,Glasgow,G5 9DS,55.850971,-4.252873,"Edinburgh Festival 2009, fringe, Theatre"
139104,Somersaults,,£12.50,"Mar 24, 2011 7:30 PM","Mar 24, 2011 10:00 PM",Citizens Theatre,119 Gorbals Street,Glasgow,G5 9DS,55.850971,-4.252873,Theatre
139545,Smalltown,,£14 (£10),"Mar 24, 2011 7:30 PM","Mar 24, 2011 9:00 PM",Traverse,Cambridge Street,Edinburgh,EH1 2ED,55.947529,-3.204299,"Theatre, Zombies, random accomplice"
139583,The Mikado,,From £12,"Mar 24, 2011 7:30 PM","Mar 24, 2011 10:00 PM",King's Theatre,"3, Leven Street",Edinburgh,EH3 9LQ,55.942089,-3.20326,"Theatre, opera"
140125,Brian Gatens,"The Katet, The Fear, Devil May Cry",£6,"Mar 24, 2011 7:30 PM","Mar 24, 2011 11:00 PM",Nice 'n' Sleazy,421 Sauchiehall Street,Glasgow,G2 3LG,55.865974,-4.269345,Music
140380,Andy Parsons: Gruntled,MGICF,£18.50,"Mar 24, 2011 7:30 PM","Mar 24, 2011 9:30 PM",The King's Theatre,297 Bath Street,Glasgow,G2 4JN,55.86515,-4.268766,"Comedy, MGICF, Magners Glasgow International Comedy Festival"
140614,Trampled Bat,MGICF,£5,"Mar 24, 2011 7:30 PM","Mar 24, 2011 9:30 PM",Classic Grand,18 Jamaica Street,Glasgow,G1 4QD,55.857922,-4.25778,"Comedy, MGICF, magners glasgow international comedy festival"
140662,The Hitch-Hikers Guide to the Galaxy,,£10 (£7),"Mar 24, 2011 7:30 PM","Mar 24, 2011 9:30 PM",Ramshorn Theatre,"98 Ingram Street,",Glasgow,G1 1ES,55.860069,-4.24488,"Theatre, MGICF, Magners Glasgow International Comedy Festival"
140696,Universal Comedy: The Clinc,MGICF,£5 (£4),"Mar 24, 2011 7:30 PM","Mar 24, 2011 9:30 PM",CCA,350 Sauchiehall Street,Glasgow,G2 3JD,55.866085,-4.26673,"Comedy, MGICF, Magners Glasgow International Comedy Festival"
140727,Stand Up Drink Up Westend,MGICF,£10 (£7),"Mar 24, 2011 7:30 PM","Mar 24, 2011 9:30 PM",Uisge Beatha,232-246 Woodlands Road,Glasgow,G3 6ND,55.871487,-4.277128,"Comedy, MGICF, Magners Glasgow International Comedy Festival"
140744,Best of Scotland,MGICF,£4,"Mar 24, 2011 7:30 PM","Mar 24, 2011 9:30 PM",Grosvenor Cafe,,Glasgow,,54.314072,-2.23001,"Comedy, MGICF, Magners Glasgow International Comedy Festival"
139058,Age Of Arousal,,£15 (£11),"Mar 24, 2011 7:45 PM","Mar 24, 2011 10:00 PM",Tron Theatre," 63 Trongate, ",Glasgow, G1 5HB,55.856899,-4.24526,"Theatre, stellar quines, female, erotic"
139482,Marilyn,,From £12.50,"Mar 24, 2011 7:45 PM","Mar 24, 2011 10:00 PM",Royal Lyceum Theatre,Grindlay Street,Edinburgh,EH3 9AX,55.947033,-3.204206,"Theatre, Marilyn Monroe, Simone Signoret"
138910,Comedy Pub Quiz (MGICF),,Free,"Mar 24, 2011 8:00 PM","Mar 24, 2011 10:00 PM",The Arches,253 Argyle St,Glasgow,G2 8DL,55.858,-4.25849,"Comedy, quiz, free entry, prizes, MGICF"
